id,name,zip_id:id
8913,INDUSTRIAL,l10n_co_base_location.zip_co_763531
8914,JORGE ELIECER GAITÁN,l10n_co_base_location.zip_co_763531
8915,LA BENEDICTA,l10n_co_base_location.zip_co_763531
8916,LAS ACACIAS,l10n_co_base_location.zip_co_763531
8917,LLANO GRANDE,l10n_co_base_location.zip_co_763531
8918,LORETO,l10n_co_base_location.zip_co_763531
8919,MIRRIÑAO,l10n_co_base_location.zip_co_763531
8920,BIZERTA,l10n_co_base_location.zip_co_763532
8921,CAMPESTRE,l10n_co_base_location.zip_co_763532
8922,DANUBIO,l10n_co_base_location.zip_co_763532
8923,EL BOSQUE,l10n_co_base_location.zip_co_763532
8924,EL JARDÍN,l10n_co_base_location.zip_co_763532
8925,JOSÉ A GALÁN,l10n_co_base_location.zip_co_763532
8926,LA LIBERTAD,l10n_co_base_location.zip_co_763532
8927,LA ORLIDIA,l10n_co_base_location.zip_co_763532
8928,LOS CRISTALES,l10n_co_base_location.zip_co_763532
8929,MONTECLARO,l10n_co_base_location.zip_co_763532
8930,OBRERO,l10n_co_base_location.zip_co_763532
8931,PALMERAS,l10n_co_base_location.zip_co_763532
8932,PALMERAS DE ORIENTE,l10n_co_base_location.zip_co_763532
8933,POPULAR MODELO,l10n_co_base_location.zip_co_763532
8934,PRADOS DE ORIENTE,l10n_co_base_location.zip_co_763532
8935,PRIMERO DE MAYO,l10n_co_base_location.zip_co_763532
8936,PROVIDENCIA,l10n_co_base_location.zip_co_763532
8937,SAN CARLOS,l10n_co_base_location.zip_co_763532
8938,SAN CAYETANO,l10n_co_base_location.zip_co_763532
8939,SAN JORG,l10n_co_base_location.zip_co_763532
8940,CAICELANDIA,l10n_co_base_location.zip_co_763533
8941,CENTRAL,l10n_co_base_location.zip_co_763533
8942,CHAPINERO,l10n_co_base_location.zip_co_763533
8943,CIUDADELA PALMIRA,l10n_co_base_location.zip_co_763533
8944,COLOMBINA,l10n_co_base_location.zip_co_763533
8945,EL TRIUNFO,l10n_co_base_location.zip_co_763533
8946,EL TRÉBOL,l10n_co_base_location.zip_co_763533
8947,FÁTIMA,l10n_co_base_location.zip_co_763533
8948,INDEPENDENCIA,l10n_co_base_location.zip_co_763533
8949,LA TRINIDAD,l10n_co_base_location.zip_co_763533
8950,LAS AMÉRICAS,l10n_co_base_location.zip_co_763533
8951,LAS DELICIAS,l10n_co_base_location.zip_co_763533
8952,LAS VICTORIAS,l10n_co_base_location.zip_co_763533
8953,LIBERTADORES,l10n_co_base_location.zip_co_763533
8954,LOS ROBLES,l10n_co_base_location.zip_co_763533
8955,LUIS CARLOS GALÁN,l10n_co_base_location.zip_co_763533
8956,OLÍMPICO,l10n_co_base_location.zip_co_763533
8957,PERSEVERANCIA,l10n_co_base_location.zip_co_763533
8958,PETRUC,l10n_co_base_location.zip_co_763533
8959,PUEBLO NUEVO,l10n_co_base_location.zip_co_763533
8960,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763537
8961,CIUDADELA BELÚN,l10n_co_base_location.zip_co_763538
8962,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763539
8963,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763547
8964,ALTO DEL CASTILLO,l10n_co_base_location.zip_co_763550
8965,ANTONIO RICAURTE,l10n_co_base_location.zip_co_763550
8966,BELLO HORIZONTE,l10n_co_base_location.zip_co_763550
8967,BERLÍN,l10n_co_base_location.zip_co_763550
8968,CENTRAL,l10n_co_base_location.zip_co_763550
8969,EL BOLITO,l10n_co_base_location.zip_co_763550
8970,EL CAIRO,l10n_co_base_location.zip_co_763550
8971,EL JARDÍN,l10n_co_base_location.zip_co_763550
8972,JORGE ELIECER GAITÁN,l10n_co_base_location.zip_co_763550
8973,LA BODEGA,l10n_co_base_location.zip_co_763550
8974,LA COLINA,l10n_co_base_location.zip_co_763550
8975,LA ESPERANZA,l10n_co_base_location.zip_co_763550
8976,LA LIBERTAD,l10n_co_base_location.zip_co_763550
8977,LA LORENA,l10n_co_base_location.zip_co_763550
8978,LA MISERICORDIA,l10n_co_base_location.zip_co_763550
8979,LAS VEGAS,l10n_co_base_location.zip_co_763550
8980,LOS COMUNEROS,l10n_co_base_location.zip_co_763550
8981,MANUEL JOSÉ RAMÍREZ,l10n_co_base_location.zip_co_763550
8982,MARSEL,l10n_co_base_location.zip_co_763550
8983,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763557
8984,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763558
8985,EL FAJARDO,l10n_co_base_location.zip_co_763560
8986,EL LIMONAR,l10n_co_base_location.zip_co_763560
8987,EL PARAÍSO,l10n_co_base_location.zip_co_763560
8988,EL PROGRESO,l10n_co_base_location.zip_co_763560
8989,JORGE E GAITÁN,l10n_co_base_location.zip_co_763560
8990,LÓPEZ,l10n_co_base_location.zip_co_763560
8991,LA CABAÑA,l10n_co_base_location.zip_co_763560
8992,LA ESPERANZA,l10n_co_base_location.zip_co_763560
8993,LA HACIENDA,l10n_co_base_location.zip_co_763560
8994,LOS ALMENDROS,l10n_co_base_location.zip_co_763560
8995,LOS CRISTALES,l10n_co_base_location.zip_co_763560
8996,MONCALEANO,l10n_co_base_location.zip_co_763560
8997,PUERTO NUEVO,l10n_co_base_location.zip_co_763560
8998,PÉREZ,l10n_co_base_location.zip_co_763560
8999,QUINAMAYO,l10n_co_base_location.zip_co_763560
9000,SAN ANTONIO,l10n_co_base_location.zip_co_763560
9001,SAN JORGE,l10n_co_base_location.zip_co_763560
9002,URBANIZACIÓN CAMINO REAL,l10n_co_base_location.zip_co_763560
9003,URBANIZACIÓN DON PACO,l10n_co_base_location.zip_co_763560
9004,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763567
9005,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763568
9006,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763570
9007,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763577
9008,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763578
9009,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_763579
9010,ADRIANITA,l10n_co_base_location.zip_co_764001
9011,ANGEL MA CAMACHO,l10n_co_base_location.zip_co_764001
9012,ARIZONA,l10n_co_base_location.zip_co_764001
9013,AURORA,l10n_co_base_location.zip_co_764001
9014,BELALCÁZAR,l10n_co_base_location.zip_co_764001
9015,BELALCÁZAR II,l10n_co_base_location.zip_co_764001
9016,BELLO HORIZONTE,l10n_co_base_location.zip_co_764001
9017,CENTENARIO,l10n_co_base_location.zip_co_764001
9018,CIRO VELAZCO,l10n_co_base_location.zip_co_764001
9019,CIUDAD SUR,l10n_co_base_location.zip_co_764001
9020,DORADO,l10n_co_base_location.zip_co_764001
9021,EL JARDÍN,l10n_co_base_location.zip_co_764001
9022,EL PORVENIR,l10n_co_base_location.zip_co_764001
9023,EL SOCORRO,l10n_co_base_location.zip_co_764001
9024,ESMERALDA,l10n_co_base_location.zip_co_764001
9025,JUAN DE AMPUDIA,l10n_co_base_location.zip_co_764001
9026,LA ESPERANZA,l10n_co_base_location.zip_co_764001
9027,LA ESTACIÓN,l10n_co_base_location.zip_co_764001
9028,LA LUCHA,l10n_co_base_location.zip_co_764001
9029,LAS ACACIAS,l10n_co_base_location.zip_co_764001
9030,LIBER,l10n_co_base_location.zip_co_764001
9031,ALFAGUARA,l10n_co_base_location.zip_co_764007
9032,COVICEDROS,l10n_co_base_location.zip_co_764007
9033,EL ROSARIO,l10n_co_base_location.zip_co_764007
9034,LOS MANDARINOS,l10n_co_base_location.zip_co_764007
9035,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_764008
9036,ALBERTO LLERAS CAMARGO,l10n_co_base_location.zip_co_764501
9037,ALFONSO LOPEZ PUMAREJO,l10n_co_base_location.zip_co_764501
9038,BEJARANO,l10n_co_base_location.zip_co_764501
9039,BOLANO,l10n_co_base_location.zip_co_764501
9040,CALIMITA,l10n_co_base_location.zip_co_764501
9041,CAMPO ALEGRE,l10n_co_base_location.zip_co_764501
9042,CENTENARIO,l10n_co_base_location.zip_co_764501
9043,EL CAPRICHO,l10n_co_base_location.zip_co_764501
9044,EL FIRME,l10n_co_base_location.zip_co_764501
9045,EL JORGE,l10n_co_base_location.zip_co_764501
9046,LA ESPERANZA,l10n_co_base_location.zip_co_764501
9047,LA PALERA,l10n_co_base_location.zip_co_764501
9048,LA PICOTA,l10n_co_base_location.zip_co_764501
9049,LA PLAYITA,l10n_co_base_location.zip_co_764501
9050,LAS MERCEDES,l10n_co_base_location.zip_co_764501
9051,MONTECHINO,l10n_co_base_location.zip_co_764501
9052,MURO YUSTI,l10n_co_base_location.zip_co_764501
9053,NAYITA,l10n_co_base_location.zip_co_764501
9054,OLAYA HERRERA,l10n_co_base_location.zip_co_764501
9055,PUEBLO NUEV,l10n_co_base_location.zip_co_764501
9056,12 DE ABRIL,l10n_co_base_location.zip_co_764502
9057,6 DE ENERO,l10n_co_base_location.zip_co_764502
9058,BAHÍA,l10n_co_base_location.zip_co_764502
9059,BOLÍVAR,l10n_co_base_location.zip_co_764502
9060,BOSQUE MUNICIPAL,l10n_co_base_location.zip_co_764502
9061,CAMILO TORRES,l10n_co_base_location.zip_co_764502
9062,CARLOS HOLMES TRUJILLO,l10n_co_base_location.zip_co_764502
9063,DOÑA CECI,l10n_co_base_location.zip_co_764502
9064,EL CAMPÍN,l10n_co_base_location.zip_co_764502
9065,EL JARDÍN,l10n_co_base_location.zip_co_764502
9066,EL PINAL,l10n_co_base_location.zip_co_764502
9067,EL PORVENIR,l10n_co_base_location.zip_co_764502
9068,EL PROGRESO,l10n_co_base_location.zip_co_764502
9069,LA COMUNA,l10n_co_base_location.zip_co_764502
9070,LA FORTALEZA,l10n_co_base_location.zip_co_764502
9071,LA INDEPENDENCIA,l10n_co_base_location.zip_co_764502
9072,LA INMACULADA,l10n_co_base_location.zip_co_764502
9073,LAS AMÉRICAS,l10n_co_base_location.zip_co_764502
9074,MIRAFLORES,l10n_co_base_location.zip_co_764502
9075,MIRA,l10n_co_base_location.zip_co_764502
9076,12 DE OCTUBRE,l10n_co_base_location.zip_co_764503
9077,20 DE JUNIO,l10n_co_base_location.zip_co_764503
9078,ALFONSO LOPEZ,l10n_co_base_location.zip_co_764503
9079,BRISAS DEL MAR,l10n_co_base_location.zip_co_764503
9080,CABAL POMBO,l10n_co_base_location.zip_co_764503
9081,CALDAS,l10n_co_base_location.zip_co_764503
9082,DIGNITA,l10n_co_base_location.zip_co_764503
9083,EL CAMBIO,l10n_co_base_location.zip_co_764503
9084,EL RETÉN,l10n_co_base_location.zip_co_764503
9085,EL RUÍZ,l10n_co_base_location.zip_co_764503
9086,EL TRIUNFO,l10n_co_base_location.zip_co_764503
9087,GAITÁN,l10n_co_base_location.zip_co_764503
9088,LA CAMPIÑA,l10n_co_base_location.zip_co_764503
9089,LA LIBERTAD,l10n_co_base_location.zip_co_764503
9090,LA UNIÓN,l10n_co_base_location.zip_co_764503
9091,LAS PALMAS,l10n_co_base_location.zip_co_764503
9092,MATIA MULUMBA,l10n_co_base_location.zip_co_764503
9093,NUEVA FRONTERA,l10n_co_base_location.zip_co_764503
9094,NUEVA GRANADA,l10n_co_base_location.zip_co_764503
9095,NUEVO AMANECER,l10n_co_base_location.zip_co_764503
9096,PUERTA,l10n_co_base_location.zip_co_764503
9097,14 DE JULIO,l10n_co_base_location.zip_co_764504
9098,ANTONIO NARIÑO,l10n_co_base_location.zip_co_764504
9099,BELLAVISTA,l10n_co_base_location.zip_co_764504
9100,CARMEN,l10n_co_base_location.zip_co_764504
9101,CASCAJAL,l10n_co_base_location.zip_co_764504
9102,CIUDADELA COLPUERTOS,l10n_co_base_location.zip_co_764504
9103,CRISTÓBAL COLÓN,l10n_co_base_location.zip_co_764504
9104,DORADO,l10n_co_base_location.zip_co_764504
9105,EL CRISTAL,l10n_co_base_location.zip_co_764504
9106,EUCARÍSTICO,l10n_co_base_location.zip_co_764504
9107,GALEÓN,l10n_co_base_location.zip_co_764504
9108,GRAN COLOMBIA,l10n_co_base_location.zip_co_764504
9109,JUAN XXIII,l10n_co_base_location.zip_co_764504
9110,KENNEDY,l10n_co_base_location.zip_co_764504
9111,LA TRANSFORMACIÓN,l10n_co_base_location.zip_co_764504
9112,LAURELES,l10n_co_base_location.zip_co_764504
9113,LOS PINOS,l10n_co_base_location.zip_co_764504
9114,MARÍA EUGENIA,l10n_co_base_location.zip_co_764504
9115,MODELO,l10n_co_base_location.zip_co_764504
9116,MUNICIPAL,l10n_co_base_location.zip_co_764504
9117,NUEVA,l10n_co_base_location.zip_co_764504
9118,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_764507
9119,PASCUAL DE ANDAGOYA,l10n_co_base_location.zip_co_764508
9120,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_764509
9121,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_764517
9122,ALTOS DE RIOMAR,l10n_co_base_location.zip_co_080001
9123,ALTOS DEL LIMÓN,l10n_co_base_location.zip_co_080001
9124,ANDALUCÍA,l10n_co_base_location.zip_co_080001
9125,BATALLÓN INFANTERÍA,l10n_co_base_location.zip_co_080001
9126,EL CASTILLO,l10n_co_base_location.zip_co_080001
9127,EL GOLF,l10n_co_base_location.zip_co_080001
9128,EL LIMONCITO,l10n_co_base_location.zip_co_080001
9129,LA CONCEPCIÓN,l10n_co_base_location.zip_co_080001
9130,LA FLORESTA,l10n_co_base_location.zip_co_080001
9131,LA PLAYA,l10n_co_base_location.zip_co_080001
9132,LA PLAYA II ETAPA,l10n_co_base_location.zip_co_080001
9133,LAS FLORES,l10n_co_base_location.zip_co_080001
9134,LAS TRES AVEMARÍAS,l10n_co_base_location.zip_co_080001
9135,PARAÍSO,l10n_co_base_location.zip_co_080001
9136,RIOMAR,l10n_co_base_location.zip_co_080001
9137,SAN SALVADOR,l10n_co_base_location.zip_co_080001
9138,SIAPE,l10n_co_base_location.zip_co_080001
9139,VILLA COUNTRY,l10n_co_base_location.zip_co_080001
9140,VILLA DEL E,l10n_co_base_location.zip_co_080001
9141,BASE NAVAL,l10n_co_base_location.zip_co_080002
9142,BELLAVISTA,l10n_co_base_location.zip_co_080002
9143,BOSTON,l10n_co_base_location.zip_co_080002
9144,COLOMBIA,l10n_co_base_location.zip_co_080002
9145,EL PRADO,l10n_co_base_location.zip_co_080002
9146,LAS DELICIAS,l10n_co_base_location.zip_co_080002
9147,MODELO,l10n_co_base_location.zip_co_080002
9148,MONTECRISTO,l10n_co_base_location.zip_co_080002
9149,ROSARIO,l10n_co_base_location.zip_co_080002
9150,SAN FRANCISCO,l10n_co_base_location.zip_co_080002
9151,SANTANA,l10n_co_base_location.zip_co_080002
9152,ABAJO,l10n_co_base_location.zip_co_080003
9153,ATLÁNTICO,l10n_co_base_location.zip_co_080003
9154,BARLOVENTO,l10n_co_base_location.zip_co_080003
9155,CENTRO,l10n_co_base_location.zip_co_080003
9156,CHIQUINQUIRÁ,l10n_co_base_location.zip_co_080003
9157,MONTES,l10n_co_base_location.zip_co_080003
9158,SAN ROQUE,l10n_co_base_location.zip_co_080003
9159,BARRANQUILLITA,l10n_co_base_location.zip_co_080004
9160,LA LUZ,l10n_co_base_location.zip_co_080004
9161,REBOLO,l10n_co_base_location.zip_co_080004
9162,ZONA FRANCA INDUSTRIAL,l10n_co_base_location.zip_co_080004
9163,EL FERRY,l10n_co_base_location.zip_co_080005
9164,LA CHINITA,l10n_co_base_location.zip_co_080005
9165,LAS NIEVES,l10n_co_base_location.zip_co_080005
9166,LOS TRUPILLOS,l10n_co_base_location.zip_co_080005
9167,PASADENA,l10n_co_base_location.zip_co_080005
9168,PRIMERO DE MAYO,l10n_co_base_location.zip_co_080005
9169,SANTA HELENA,l10n_co_base_location.zip_co_080005
9170,SIMÓN BOLÍVAR,l10n_co_base_location.zip_co_080005
9171,ALBORAYA,l10n_co_base_location.zip_co_080006
9172,BELLA ARENA,l10n_co_base_location.zip_co_080006
9173,BOYACÁ,l10n_co_base_location.zip_co_080006
9174,BUENOS AIRES,l10n_co_base_location.zip_co_080006
9175,EL CAMPITO,l10n_co_base_location.zip_co_080006
9176,EL LIMÓN,l10n_co_base_location.zip_co_080006
9177,EL MILAGRO,l10n_co_base_location.zip_co_080006
9178,JOSÉ ANTONIO GALÁN,l10n_co_base_location.zip_co_080006
9179,LA MAGDALENA,l10n_co_base_location.zip_co_080006
9180,LA UNIÓN,l10n_co_base_location.zip_co_080006
9181,LAS PALMAS,l10n_co_base_location.zip_co_080006
9182,LOS LAURELES,l10n_co_base_location.zip_co_080006
9183,SAN JOSÉ,l10n_co_base_location.zip_co_080006
9184,SAN NICOLÁS,l10n_co_base_location.zip_co_080006
9185,TAYRONA,l10n_co_base_location.zip_co_080006
9186,UNIVERSAL,l10n_co_base_location.zip_co_080006
9187,VILLA BLANCA,l10n_co_base_location.zip_co_080006
9188,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_080007
9189,CARRIZAL,l10n_co_base_location.zip_co_080010
9190,CIUDADELA VEINTE DE JULIO,l10n_co_base_location.zip_co_080010
9191,EL SANTUARIO,l10n_co_base_location.zip_co_080010
9192,LOS GIRASOLES,l10n_co_base_location.zip_co_080010
9193,CEVILLAR,l10n_co_base_location.zip_co_080011
9194,KENNEDY,l10n_co_base_location.zip_co_080011
9195,LA SIERRA,l10n_co_base_location.zip_co_080011
9196,LA SIERRITA,l10n_co_base_location.zip_co_080011
9197,LA VICTORIA,l10n_co_base_location.zip_co_080011
9198,LAS AMÉRICAS,l10n_co_base_location.zip_co_080011
9199,LOS CONTINENTES,l10n_co_base_location.zip_co_080011
9200,SANTO DOMINGO DE GUZMÁN,l10n_co_base_location.zip_co_080011
9201,ALFONSO LOPEZ,l10n_co_base_location.zip_co_080012
9202,AVENIDA DE LA SALUD,l10n_co_base_location.zip_co_080012
9203,EL CARMEN,l10n_co_base_location.zip_co_080012
9204,EL RECREO,l10n_co_base_location.zip_co_080012
9205,EL VALLE,l10n_co_base_location.zip_co_080012
9206,LA BUENA ESPERANZA,l10n_co_base_location.zip_co_080012
9207,LOMA FRESCA,l10n_co_base_location.zip_co_080012
9208,LOS ANDES,l10n_co_base_location.zip_co_080012
9209,LOS PINOS,l10n_co_base_location.zip_co_080012
9210,LUCERO,l10n_co_base_location.zip_co_080012
9211,NUEVA GRANADA,l10n_co_base_location.zip_co_080012
9212,PUMAREJO,l10n_co_base_location.zip_co_080012
9213,SAN ISIDRO,l10n_co_base_location.zip_co_080012
9214,SANTO DOMINGO,l10n_co_base_location.zip_co_080012
9215,SAN LUIS,l10n_co_base_location.zip_co_080013
9216,SAN ROQUE I,l10n_co_base_location.zip_co_080013
9217,SANTA MARÍA,l10n_co_base_location.zip_co_080013
9218,SIETE DE ABRIL,l10n_co_base_location.zip_co_080013
9219,VEINTE DE JULIO,l10n_co_base_location.zip_co_080013
9220,VILLA SAN PEDRO II,l10n_co_base_location.zip_co_080013
9221,CALIFORNIA,l10n_co_base_location.zip_co_080014
9222,CORDIALIDAD,l10n_co_base_location.zip_co_080014
9223,EL BOSQUE,l10n_co_base_location.zip_co_080014
9224,EVARISTO SOURDIS,l10n_co_base_location.zip_co_080014
9225,LA CEIBA,l10n_co_base_location.zip_co_080014
9226,LA CUCHILLA DE VILLATE,l10n_co_base_location.zip_co_080014
9227,LA GLORIA,l10n_co_base_location.zip_co_080014
9228,LA PAZ,l10n_co_base_location.zip_co_080014
9229,LAS MALVINAS,l10n_co_base_location.zip_co_080014
9230,LIPAYA,l10n_co_base_location.zip_co_080014
9231,LOS ROSALES,l10n_co_base_location.zip_co_080014
9232,ROMANCE,l10n_co_base_location.zip_co_080014
9233,SIETE DE AGOSTO,l10n_co_base_location.zip_co_080014
9234,VILLA FLOR,l10n_co_base_location.zip_co_080014
9235,VILLA SAN PEDRO I,l10n_co_base_location.zip_co_080014
9236,VILLA SAN PEDRO III,l10n_co_base_location.zip_co_080014
9237,VILLATE,l10n_co_base_location.zip_co_080014
9238,CIUDAD MODESTO,l10n_co_base_location.zip_co_080015
9239,EL PUEBLO,l10n_co_base_location.zip_co_080015
9240,LA MANGA,l10n_co_base_location.zip_co_080015
9241,LA PRADERA,l10n_co_base_location.zip_co_080015
9242,LAS ESTRELLAS,l10n_co_base_location.zip_co_080015
9243,LOS ANGELES,l10n_co_base_location.zip_co_080015
9244,LOS OLIVOS I,l10n_co_base_location.zip_co_080015
9245,LOS OLIVOS II,l10n_co_base_location.zip_co_080015
9246,POR FÍN,l10n_co_base_location.zip_co_080015
9247,TERRENOS PASTORAL SOCIAL,l10n_co_base_location.zip_co_080015
9248,CARLOS MEISEL,l10n_co_base_location.zip_co_080016
9249,EL SILENCIO,l10n_co_base_location.zip_co_080016
9250,LA ESMERALDA,l10n_co_base_location.zip_co_080016
9251,LA FLORIDA,l10n_co_base_location.zip_co_080016
9252,LA LIBERTAD,l10n_co_base_location.zip_co_080016
9253,LAS COLINAS,l10n_co_base_location.zip_co_080016
9254,LAS TERRAZAS,l10n_co_base_location.zip_co_080016
9255,ME QUEJO,l10n_co_base_location.zip_co_080016
9256,MERCEDES SUR,l10n_co_base_location.zip_co_080016
9257,NUEVA COLOMBIA,l10n_co_base_location.zip_co_080016
9258,OLAYA,l10n_co_base_location.zip_co_080016
9259,SAN FELIPE,l10n_co_base_location.zip_co_080016
9260,VILLA ROSARIO,l10n_co_base_location.zip_co_080016
9261,ALTAMIRA,l10n_co_base_location.zip_co_080020
9262,ALTOS DEL PRADO,l10n_co_base_location.zip_co_080020
9263,AMÉRICA,l10n_co_base_location.zip_co_080020
9264,BETANIA,l10n_co_base_location.zip_co_080020
9265,CAMPO ALEGRE,l10n_co_base_location.zip_co_080020
9266,CIUDAD JARDÍN,l10n_co_base_location.zip_co_080020
9267,EL POBLADO,l10n_co_base_location.zip_co_080020
9268,EL PORVENIR,l10n_co_base_location.zip_co_080020
9269,EL TABOR,l10n_co_base_location.zip_co_080020
9270,GRANADILLO,l10n_co_base_location.zip_co_080020
9271,LA CAMPIÑA,l10n_co_base_location.zip_co_080020
9272,LA CUMBRE,l10n_co_base_location.zip_co_080020
9273,LAS MERCEDES,l10n_co_base_location.zip_co_080020
9274,LOS ALPES,l10n_co_base_location.zip_co_080020
9275,LOS JOBOS,l10n_co_base_location.zip_co_080020
9276,LOS NOGALES,l10n_co_base_location.zip_co_080020
9277,NUEVO HORIZONTE,l10n_co_base_location.zip_co_080020
9278,SAN VICENTE,l10n_co_base_location.zip_co_080020
9279,SANTA MÓNICA,l10n_co_base_location.zip_co_080020
9280,VILLA SANTOS,l10n_co_base_location.zip_co_080020
9281,BRISAS DEL LLANO,l10n_co_base_location.zip_co_810001
9282,BULEVAR DE LA CEIBA,l10n_co_base_location.zip_co_810001
9283,CÓRDOBA,l10n_co_base_location.zip_co_810001
9284,CABAÑAAS DEL RÍO,l10n_co_base_location.zip_co_810001
9285,CRISTO REY,l10n_co_base_location.zip_co_810001
9286,DOCE DE OCTUBRE,l10n_co_base_location.zip_co_810001
9287,EL BOSQUE,l10n_co_base_location.zip_co_810001
9288,EL PORVENIR,l10n_co_base_location.zip_co_810001
9289,EL TRIUNFO,l10n_co_base_location.zip_co_810001
9290,FLOR DE MI LLANO,l10n_co_base_location.zip_co_810001
9291,FUNDADORES,l10n_co_base_location.zip_co_810001
9292,LA CHORRERA,l10n_co_base_location.zip_co_810001
9293,LA ESPERANZA,l10n_co_base_location.zip_co_810001
9294,LA GRANJA,l10n_co_base_location.zip_co_810001
9295,LAS AMÉRICAS,l10n_co_base_location.zip_co_810001
9296,LAS COROCORAS,l10n_co_base_location.zip_co_810001
9297,LIBERTADORES,l10n_co_base_location.zip_co_810001
9298,LOS GUARATARO,l10n_co_base_location.zip_co_810001
9299,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_810007
9300,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_810008
9301,BUENA VISTA,l10n_co_base_location.zip_co_810009
9302,ALTOS DE PRADOMAR,l10n_co_base_location.zip_co_081001
9303,CENTRO I,l10n_co_base_location.zip_co_081001
9304,CENTRO II,l10n_co_base_location.zip_co_081001
9305,COSTA AZUL,l10n_co_base_location.zip_co_081001
9306,EL ANCLA,l10n_co_base_location.zip_co_081001
9307,EL BAJITO,l10n_co_base_location.zip_co_081001
9308,EL CARMEN,l10n_co_base_location.zip_co_081001
9309,EL MUELLE,l10n_co_base_location.zip_co_081001
9310,EL SILENCIO,l10n_co_base_location.zip_co_081001
9311,LA AURORA,l10n_co_base_location.zip_co_081001
9312,LA RISOTA,l10n_co_base_location.zip_co_081001
9313,LA ROSITA,l10n_co_base_location.zip_co_081001
9314,LA VICTORIA,l10n_co_base_location.zip_co_081001
9315,LAS AMÉRICAS,l10n_co_base_location.zip_co_081001
9316,LAS MARGARITAS,l10n_co_base_location.zip_co_081001
9317,LOMA FRESCA,l10n_co_base_location.zip_co_081001
9318,MIRAMAR,l10n_co_base_location.zip_co_081001
9319,NORTE I,l10n_co_base_location.zip_co_081001
9320,NORTE II,l10n_co_base_location.zip_co_081001
9321,PASTRANA,l10n_co_base_location.zip_co_081001
9322,PRADOMAR,l10n_co_base_location.zip_co_081001
9323,PUNTA BRAV,l10n_co_base_location.zip_co_081001
9324,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081007
9325,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081008
9326,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081020
9327,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081027
9328,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081028
9329,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081040
9330,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081047
9331,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081048
9332,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081060
9333,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_081067
9334,20 DE JULIO,l10n_co_base_location.zip_co_812010
9335,EL CENTRO,l10n_co_base_location.zip_co_812010
9336,EL ESTERO,l10n_co_base_location.zip_co_812010
9337,EL PROGRESO,l10n_co_base_location.zip_co_812010
9338,EL TRIUNFO,l10n_co_base_location.zip_co_812010
9339,VILLA LLANO,l10n_co_base_location.zip_co_812010
9340,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_812017
9341,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_812018
9342,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_812019
9343,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_813010
9344,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_813017
9345,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_813018
9346,1 DE MAYO,l10n_co_base_location.zip_co_814010
9347,20 DE JULIO,l10n_co_base_location.zip_co_814010
9348,ARAUCARIA,l10n_co_base_location.zip_co_814010
9349,BOYACÁ,l10n_co_base_location.zip_co_814010
9350,BUENA VISTA,l10n_co_base_location.zip_co_814010
9351,CENTRO,l10n_co_base_location.zip_co_814010
9352,COOPERATIVA DE VIVIENDA,l10n_co_base_location.zip_co_814010
9353,COOTRAMACL,l10n_co_base_location.zip_co_814010
9354,COOVITAL,l10n_co_base_location.zip_co_814010
9355,CRISTO REY,l10n_co_base_location.zip_co_814010
9356,EL CIELO,l10n_co_base_location.zip_co_814010
9357,EL MORICHAL,l10n_co_base_location.zip_co_814010
