id,city_id/id,name,type
zip_co_548058,l10n_co_base_location.city_co_54250,548058,rural
zip_co_548057,l10n_co_base_location.city_co_54250,548057,rural
zip_co_545510,l10n_co_base_location.city_co_54261,545510,urban
zip_co_545518,l10n_co_base_location.city_co_54261,545518,rural
zip_co_545517,l10n_co_base_location.city_co_54261,545517,rural
zip_co_545050,l10n_co_base_location.city_co_54313,545050,urban
zip_co_545057,l10n_co_base_location.city_co_54313,545057,rural
zip_co_546510,l10n_co_base_location.city_co_54344,546510,urban
zip_co_546517,l10n_co_base_location.city_co_54344,546517,rural
zip_co_542017,l10n_co_base_location.city_co_54347,542017,rural
zip_co_542018,l10n_co_base_location.city_co_54347,542018,rural
zip_co_542010,l10n_co_base_location.city_co_54347,542010,urban
zip_co_546050,l10n_co_base_location.city_co_54385,546050,urban
zip_co_546058,l10n_co_base_location.city_co_54385,546058,rural
zip_co_546057,l10n_co_base_location.city_co_54385,546057,rural
zip_co_546530,l10n_co_base_location.city_co_54398,546530,urban
zip_co_546537,l10n_co_base_location.city_co_54398,546537,rural
zip_co_542050,l10n_co_base_location.city_co_54377,542050,urban
zip_co_542058,l10n_co_base_location.city_co_54377,542058,rural
zip_co_542057,l10n_co_base_location.city_co_54377,542057,rural
zip_co_541010,l10n_co_base_location.city_co_54405,541010,urban
zip_co_541017,l10n_co_base_location.city_co_54405,541017,rural
zip_co_541018,l10n_co_base_location.city_co_54405,541018,rural
zip_co_545070,l10n_co_base_location.city_co_54418,545070,urban
zip_co_545077,l10n_co_base_location.city_co_54418,545077,rural
zip_co_544070,l10n_co_base_location.city_co_54480,544070,urban
zip_co_544077,l10n_co_base_location.city_co_54480,544077,rural
zip_co_546552,l10n_co_base_location.city_co_54498,546552,urban
zip_co_546559,l10n_co_base_location.city_co_54498,546559,rural
zip_co_546551,l10n_co_base_location.city_co_54498,546551,urban
zip_co_546558,l10n_co_base_location.city_co_54498,546558,rural
zip_co_546557,l10n_co_base_location.city_co_54498,546557,rural
zip_co_543050,l10n_co_base_location.city_co_54518,543050,urban
zip_co_543057,l10n_co_base_location.city_co_54518,543057,rural
zip_co_543058,l10n_co_base_location.city_co_54518,543058,rural
zip_co_543030,l10n_co_base_location.city_co_54520,543030,urban
zip_co_543038,l10n_co_base_location.city_co_54520,543038,rural
zip_co_543037,l10n_co_base_location.city_co_54520,543037,rural
zip_co_548030,l10n_co_base_location.city_co_54553,548030,urban
zip_co_548037,l10n_co_base_location.city_co_54553,548037,rural
zip_co_541050,l10n_co_base_location.city_co_54599,541050,urban
zip_co_541057,l10n_co_base_location.city_co_54599,541057,rural
zip_co_544570,l10n_co_base_location.city_co_54660,544570,urban
zip_co_544577,l10n_co_base_location.city_co_54660,544577,rural
zip_co_544578,l10n_co_base_location.city_co_54660,544578,rural
zip_co_547010,l10n_co_base_location.city_co_54670,547010,urban
zip_co_547018,l10n_co_base_location.city_co_54670,547018,rural
zip_co_547017,l10n_co_base_location.city_co_54670,547017,rural
zip_co_545010,l10n_co_base_location.city_co_54673,545010,urban
zip_co_545017,l10n_co_base_location.city_co_54673,545017,rural
zip_co_545030,l10n_co_base_location.city_co_54680,545030,urban
zip_co_545037,l10n_co_base_location.city_co_54680,545037,rural
zip_co_545530,l10n_co_base_location.city_co_54720,545530,urban
zip_co_545538,l10n_co_base_location.city_co_54720,545538,rural
zip_co_545539,l10n_co_base_location.city_co_54720,545539,rural
zip_co_545537,l10n_co_base_location.city_co_54720,545537,rural
zip_co_544050,l10n_co_base_location.city_co_54743,544050,urban
zip_co_544057,l10n_co_base_location.city_co_54743,544057,rural
zip_co_544058,l10n_co_base_location.city_co_54743,544058,rural
zip_co_547030,l10n_co_base_location.city_co_54800,547030,urban
zip_co_547038,l10n_co_base_location.city_co_54800,547038,rural
zip_co_547037,l10n_co_base_location.city_co_54800,547037,rural
zip_co_547039,l10n_co_base_location.city_co_54800,547039,rural
zip_co_548010,l10n_co_base_location.city_co_54810,548010,urban
zip_co_548017,l10n_co_base_location.city_co_54810,548017,rural
zip_co_548018,l10n_co_base_location.city_co_54810,548018,rural
zip_co_542030,l10n_co_base_location.city_co_54820,542030,urban
zip_co_542038,l10n_co_base_location.city_co_54820,542038,rural
zip_co_542037,l10n_co_base_location.city_co_54820,542037,rural
zip_co_546010,l10n_co_base_location.city_co_54871,546010,urban
zip_co_546017,l10n_co_base_location.city_co_54871,546017,rural
zip_co_541030,l10n_co_base_location.city_co_54874,541030,urban
zip_co_541038,l10n_co_base_location.city_co_54874,541038,rural
zip_co_861040,l10n_co_base_location.city_co_86219,861040,urban
zip_co_861047,l10n_co_base_location.city_co_86219,861047,rural
zip_co_864001,l10n_co_base_location.city_co_86573,864001,urban
zip_co_864009,l10n_co_base_location.city_co_86573,864009,rural
zip_co_864008,l10n_co_base_location.city_co_86573,864008,rural
zip_co_864007,l10n_co_base_location.city_co_86573,864007,rural
zip_co_860001,l10n_co_base_location.city_co_86001,860001,urban
zip_co_860007,l10n_co_base_location.city_co_86001,860007,rural
zip_co_860008,l10n_co_base_location.city_co_86001,860008,rural
zip_co_862001,l10n_co_base_location.city_co_86320,862001,urban
zip_co_862007,l10n_co_base_location.city_co_86320,862007,rural
zip_co_862008,l10n_co_base_location.city_co_86320,862008,rural
zip_co_862060,l10n_co_base_location.city_co_86568,862060,urban
zip_co_862068,l10n_co_base_location.city_co_86568,862068,rural
zip_co_862067,l10n_co_base_location.city_co_86568,862067,rural
zip_co_862069,l10n_co_base_location.city_co_86568,862069,rural
zip_co_862080,l10n_co_base_location.city_co_86569,862080,urban
zip_co_862087,l10n_co_base_location.city_co_86569,862087,rural
zip_co_863001,l10n_co_base_location.city_co_86571,863001,urban
zip_co_863008,l10n_co_base_location.city_co_86571,863008,rural
zip_co_863007,l10n_co_base_location.city_co_86571,863007,rural
zip_co_861001,l10n_co_base_location.city_co_86755,861001,urban
zip_co_861007,l10n_co_base_location.city_co_86755,861007,rural
zip_co_861008,l10n_co_base_location.city_co_86755,861008,rural
zip_co_862040,l10n_co_base_location.city_co_86757,862040,urban
zip_co_862047,l10n_co_base_location.city_co_86757,862047,rural
zip_co_861060,l10n_co_base_location.city_co_86760,861060,urban
zip_co_861067,l10n_co_base_location.city_co_86760,861067,rural
zip_co_861068,l10n_co_base_location.city_co_86760,861068,rural
zip_co_861020,l10n_co_base_location.city_co_86749,861020,urban
zip_co_861027,l10n_co_base_location.city_co_86749,861027,rural
zip_co_862020,l10n_co_base_location.city_co_86865,862020,urban
zip_co_862027,l10n_co_base_location.city_co_86865,862027,rural
zip_co_862028,l10n_co_base_location.city_co_86865,862028,rural
zip_co_861080,l10n_co_base_location.city_co_86885,861080,urban
zip_co_861087,l10n_co_base_location.city_co_86885,861087,rural
zip_co_861088,l10n_co_base_location.city_co_86885,861088,rural
zip_co_630007,l10n_co_base_location.city_co_63001,630007,rural
zip_co_630003,l10n_co_base_location.city_co_63001,630003,urban
zip_co_630004,l10n_co_base_location.city_co_63001,630004,urban
zip_co_630008,l10n_co_base_location.city_co_63001,630008,rural
zip_co_630002,l10n_co_base_location.city_co_63001,630002,urban
zip_co_630001,l10n_co_base_location.city_co_63001,630001,urban
zip_co_632040,l10n_co_base_location.city_co_63111,632040,urban
zip_co_632047,l10n_co_base_location.city_co_63111,632047,rural
zip_co_632001,l10n_co_base_location.city_co_63130,632001,urban
zip_co_632007,l10n_co_base_location.city_co_63130,632007,rural
zip_co_632008,l10n_co_base_location.city_co_63130,632008,rural
zip_co_631001,l10n_co_base_location.city_co_63190,631001,urban
zip_co_631008,l10n_co_base_location.city_co_63190,631008,rural
zip_co_631007,l10n_co_base_location.city_co_63190,631007,rural
zip_co_632020,l10n_co_base_location.city_co_63212,632020,urban
zip_co_632027,l10n_co_base_location.city_co_63212,632027,rural
zip_co_634001,l10n_co_base_location.city_co_63272,634001,urban
zip_co_634008,l10n_co_base_location.city_co_63272,634008,rural
zip_co_634007,l10n_co_base_location.city_co_63272,634007,rural
zip_co_632080,l10n_co_base_location.city_co_63302,632080,urban
zip_co_632087,l10n_co_base_location.city_co_63302,632087,rural
zip_co_633020,l10n_co_base_location.city_co_63401,633020,urban
zip_co_633027,l10n_co_base_location.city_co_63401,633027,rural
zip_co_633007,l10n_co_base_location.city_co_63470,633007,rural
zip_co_633008,l10n_co_base_location.city_co_63470,633008,rural
zip_co_633001,l10n_co_base_location.city_co_63470,633001,urban
zip_co_632060,l10n_co_base_location.city_co_63548,632060,urban
zip_co_632067,l10n_co_base_location.city_co_63548,632067,rural
zip_co_634027,l10n_co_base_location.city_co_63594,634027,rural
zip_co_634020,l10n_co_base_location.city_co_63594,634020,urban
zip_co_631020,l10n_co_base_location.city_co_63690,631020,urban
zip_co_631027,l10n_co_base_location.city_co_63690,631027,rural
zip_co_631028,l10n_co_base_location.city_co_63690,631028,rural
zip_co_663030,l10n_co_base_location.city_co_66045,663030,urban
zip_co_663038,l10n_co_base_location.city_co_66045,663038,rural
zip_co_663037,l10n_co_base_location.city_co_66045,663037,rural
zip_co_662010,l10n_co_base_location.city_co_66075,662010,urban
zip_co_662017,l10n_co_base_location.city_co_66075,662017,rural
zip_co_664047,l10n_co_base_location.city_co_66088,664047,rural
zip_co_664048,l10n_co_base_location.city_co_66088,664048,rural
zip_co_664040,l10n_co_base_location.city_co_66088,664040,urban
zip_co_661002,l10n_co_base_location.city_co_66170,661002,urban
zip_co_661007,l10n_co_base_location.city_co_66170,661007,rural
zip_co_661008,l10n_co_base_location.city_co_66170,661008,rural
zip_co_661001,l10n_co_base_location.city_co_66170,661001,urban
zip_co_664010,l10n_co_base_location.city_co_66318,664010,urban
zip_co_664017,l10n_co_base_location.city_co_66318,664017,rural
zip_co_664018,l10n_co_base_location.city_co_66318,664018,rural
zip_co_662030,l10n_co_base_location.city_co_66383,662030,urban
zip_co_662037,l10n_co_base_location.city_co_66383,662037,rural
zip_co_662001,l10n_co_base_location.city_co_66400,662001,urban
zip_co_662007,l10n_co_base_location.city_co_66400,662007,rural
zip_co_661040,l10n_co_base_location.city_co_66440,661040,urban
zip_co_661047,l10n_co_base_location.city_co_66440,661047,rural
zip_co_661048,l10n_co_base_location.city_co_66440,661048,rural
zip_co_664020,l10n_co_base_location.city_co_66456,664020,urban
zip_co_664028,l10n_co_base_location.city_co_66456,664028,rural
zip_co_664027,l10n_co_base_location.city_co_66456,664027,rural
zip_co_660001,l10n_co_base_location.city_co_66001,660001,urban
zip_co_660009,l10n_co_base_location.city_co_66001,660009,rural
zip_co_660008,l10n_co_base_location.city_co_66001,660008,rural
zip_co_660002,l10n_co_base_location.city_co_66001,660002,urban
zip_co_660005,l10n_co_base_location.city_co_66001,660005,urban
zip_co_660007,l10n_co_base_location.city_co_66001,660007,rural
zip_co_660004,l10n_co_base_location.city_co_66001,660004,urban
zip_co_660003,l10n_co_base_location.city_co_66001,660003,urban
zip_co_660006,l10n_co_base_location.city_co_66001,660006,urban
zip_co_660017,l10n_co_base_location.city_co_66001,660017,rural
zip_co_663011,l10n_co_base_location.city_co_66572,663011,urban
zip_co_663017,l10n_co_base_location.city_co_66572,663017,rural
zip_co_663018,l10n_co_base_location.city_co_66572,663018,rural
zip_co_664008,l10n_co_base_location.city_co_66594,664008,rural
zip_co_664007,l10n_co_base_location.city_co_66594,664007,rural
zip_co_664001,l10n_co_base_location.city_co_66594,664001,urban
zip_co_661027,l10n_co_base_location.city_co_66682,661027,rural
zip_co_661028,l10n_co_base_location.city_co_66682,661028,rural
zip_co_661020,l10n_co_base_location.city_co_66682,661020,urban
zip_co_663001,l10n_co_base_location.city_co_66687,663001,urban
zip_co_663008,l10n_co_base_location.city_co_66687,663008,rural
zip_co_663007,l10n_co_base_location.city_co_66687,663007,rural
zip_co_685521,l10n_co_base_location.city_co_68013,685521,urban
zip_co_685527,l10n_co_base_location.city_co_68013,685527,rural
zip_co_684531,l10n_co_base_location.city_co_68020,684531,urban
zip_co_684537,l10n_co_base_location.city_co_68020,684537,rural
zip_co_682051,l10n_co_base_location.city_co_68051,682051,urban
zip_co_682058,l10n_co_base_location.city_co_68051,682058,rural
zip_co_682057,l10n_co_base_location.city_co_68051,682057,rural
zip_co_684517,l10n_co_base_location.city_co_68077,684517,rural
zip_co_684511,l10n_co_base_location.city_co_68077,684511,urban
zip_co_684041,l10n_co_base_location.city_co_68079,684041,urban
zip_co_684047,l10n_co_base_location.city_co_68079,684047,rural
zip_co_684048,l10n_co_base_location.city_co_68079,684048,rural
zip_co_687032,l10n_co_base_location.city_co_68081,687032,urban
zip_co_687033,l10n_co_base_location.city_co_68081,687033,urban
zip_co_687039,l10n_co_base_location.city_co_68081,687039,rural
zip_co_687047,l10n_co_base_location.city_co_68081,687047,rural
zip_co_687031,l10n_co_base_location.city_co_68081,687031,urban
zip_co_687038,l10n_co_base_location.city_co_68081,687038,rural
zip_co_687037,l10n_co_base_location.city_co_68081,687037,rural
zip_co_686501,l10n_co_base_location.city_co_68092,686501,urban
zip_co_686508,l10n_co_base_location.city_co_68092,686508,rural
zip_co_686507,l10n_co_base_location.city_co_68092,686507,rural
zip_co_685001,l10n_co_base_location.city_co_68101,685001,urban
zip_co_685007,l10n_co_base_location.city_co_68101,685007,rural
zip_co_685008,l10n_co_base_location.city_co_68101,685008,rural
zip_co_685009,l10n_co_base_location.city_co_68101,685009,rural
zip_co_680008,l10n_co_base_location.city_co_68001,680008,rural
zip_co_680004,l10n_co_base_location.city_co_68001,680004,urban
zip_co_680003,l10n_co_base_location.city_co_68001,680003,urban
zip_co_680007,l10n_co_base_location.city_co_68001,680007,rural
zip_co_680011,l10n_co_base_location.city_co_68001,680011,urban
zip_co_680006,l10n_co_base_location.city_co_68001,680006,urban
zip_co_680001,l10n_co_base_location.city_co_68001,680001,urban
zip_co_680005,l10n_co_base_location.city_co_68001,680005,urban
zip_co_680002,l10n_co_base_location.city_co_68001,680002,urban
zip_co_683501,l10n_co_base_location.city_co_68121,683501,urban
zip_co_683507,l10n_co_base_location.city_co_68121,683507,rural
zip_co_680511,l10n_co_base_location.city_co_68132,680511,urban
zip_co_680517,l10n_co_base_location.city_co_68132,680517,rural
zip_co_681541,l10n_co_base_location.city_co_68147,681541,urban
zip_co_681548,l10n_co_base_location.city_co_68147,681548,rural
zip_co_681547,l10n_co_base_location.city_co_68147,681547,rural
zip_co_681521,l10n_co_base_location.city_co_68152,681521,urban
zip_co_681528,l10n_co_base_location.city_co_68152,681528,rural
zip_co_681529,l10n_co_base_location.city_co_68152,681529,rural
zip_co_681527,l10n_co_base_location.city_co_68152,681527,rural
zip_co_682061,l10n_co_base_location.city_co_68160,682061,urban
zip_co_682067,l10n_co_base_location.city_co_68160,682067,rural
zip_co_681501,l10n_co_base_location.city_co_68162,681501,urban
zip_co_681508,l10n_co_base_location.city_co_68162,681508,rural
zip_co_681509,l10n_co_base_location.city_co_68162,681509,rural
zip_co_681507,l10n_co_base_location.city_co_68162,681507,rural
zip_co_682551,l10n_co_base_location.city_co_68167,682551,urban
zip_co_682558,l10n_co_base_location.city_co_68167,682558,rural
zip_co_682559,l10n_co_base_location.city_co_68167,682559,rural
zip_co_682557,l10n_co_base_location.city_co_68167,682557,rural
zip_co_680551,l10n_co_base_location.city_co_68169,680551,urban
zip_co_680557,l10n_co_base_location.city_co_68169,680557,rural
zip_co_683001,l10n_co_base_location.city_co_68176,683001,urban
zip_co_683007,l10n_co_base_location.city_co_68176,683007,rural
zip_co_685557,l10n_co_base_location.city_co_68179,685557,rural
zip_co_685551,l10n_co_base_location.city_co_68179,685551,urban
zip_co_686041,l10n_co_base_location.city_co_68190,686041,urban
zip_co_686058,l10n_co_base_location.city_co_68190,686058,rural
zip_co_686057,l10n_co_base_location.city_co_68190,686057,rural
zip_co_686049,l10n_co_base_location.city_co_68190,686049,rural
zip_co_686047,l10n_co_base_location.city_co_68190,686047,rural
zip_co_686048,l10n_co_base_location.city_co_68190,686048,rural
zip_co_681511,l10n_co_base_location.city_co_68207,681511,urban
zip_co_681519,l10n_co_base_location.city_co_68207,681519,rural
zip_co_681518,l10n_co_base_location.city_co_68207,681518,rural
zip_co_681517,l10n_co_base_location.city_co_68207,681517,rural
zip_co_683531,l10n_co_base_location.city_co_68209,683531,urban
zip_co_683537,l10n_co_base_location.city_co_68209,683537,rural
zip_co_683071,l10n_co_base_location.city_co_68211,683071,urban
zip_co_683077,l10n_co_base_location.city_co_68211,683077,rural
zip_co_682531,l10n_co_base_location.city_co_68217,682531,urban
zip_co_682538,l10n_co_base_location.city_co_68217,682538,rural
zip_co_682537,l10n_co_base_location.city_co_68217,682537,rural
zip_co_682539,l10n_co_base_location.city_co_68217,682539,rural
zip_co_682041,l10n_co_base_location.city_co_68229,682041,urban
zip_co_682047,l10n_co_base_location.city_co_68229,682047,rural
zip_co_682048,l10n_co_base_location.city_co_68229,682048,rural
zip_co_686561,l10n_co_base_location.city_co_68235,686561,urban
zip_co_686577,l10n_co_base_location.city_co_68235,686577,rural
zip_co_686567,l10n_co_base_location.city_co_68235,686567,rural
zip_co_686568,l10n_co_base_location.city_co_68235,686568,rural
zip_co_686569,l10n_co_base_location.city_co_68235,686569,rural
zip_co_683061,l10n_co_base_location.city_co_68245,683061,urban
zip_co_683067,l10n_co_base_location.city_co_68245,683067,rural
zip_co_685027,l10n_co_base_location.city_co_68250,685027,rural
zip_co_685021,l10n_co_base_location.city_co_68250,685021,urban
zip_co_687501,l10n_co_base_location.city_co_68255,687501,urban
zip_co_687509,l10n_co_base_location.city_co_68255,687509,rural
zip_co_687507,l10n_co_base_location.city_co_68255,687507,rural
zip_co_687508,l10n_co_base_location.city_co_68255,687508,rural
zip_co_682541,l10n_co_base_location.city_co_68264,682541,urban
zip_co_682547,l10n_co_base_location.city_co_68264,682547,rural
zip_co_682548,l10n_co_base_location.city_co_68264,682548,rural
zip_co_682549,l10n_co_base_location.city_co_68264,682549,rural
zip_co_681561,l10n_co_base_location.city_co_68266,681561,urban
zip_co_681567,l10n_co_base_location.city_co_68266,681567,rural
zip_co_684541,l10n_co_base_location.city_co_68271,684541,urban
zip_co_684547,l10n_co_base_location.city_co_68271,684547,rural
zip_co_681007,l10n_co_base_location.city_co_68276,681007,rural
zip_co_681002,l10n_co_base_location.city_co_68276,681002,urban
zip_co_681008,l10n_co_base_location.city_co_68276,681008,rural
zip_co_681004,l10n_co_base_location.city_co_68276,681004,urban
zip_co_681003,l10n_co_base_location.city_co_68276,681003,urban
zip_co_681001,l10n_co_base_location.city_co_68276,681001,urban
zip_co_684051,l10n_co_base_location.city_co_68296,684051,urban
zip_co_684057,l10n_co_base_location.city_co_68296,684057,rural
zip_co_684058,l10n_co_base_location.city_co_68296,684058,rural
zip_co_683031,l10n_co_base_location.city_co_68298,683031,urban
zip_co_683038,l10n_co_base_location.city_co_68298,683038,rural
zip_co_683037,l10n_co_base_location.city_co_68298,683037,rural
zip_co_683039,l10n_co_base_location.city_co_68298,683039,rural
zip_co_685547,l10n_co_base_location.city_co_68327,685547,rural
zip_co_685541,l10n_co_base_location.city_co_68327,685541,urban
zip_co_687558,l10n_co_base_location.city_co_68307,687558,rural
zip_co_687557,l10n_co_base_location.city_co_68307,687557,rural
zip_co_687541,l10n_co_base_location.city_co_68307,687541,urban
zip_co_687549,l10n_co_base_location.city_co_68307,687549,rural
zip_co_687547,l10n_co_base_location.city_co_68307,687547,rural
zip_co_687542,l10n_co_base_location.city_co_68307,687542,urban
zip_co_687548,l10n_co_base_location.city_co_68307,687548,rural
zip_co_681031,l10n_co_base_location.city_co_68318,681031,urban
zip_co_681048,l10n_co_base_location.city_co_68318,681048,rural
zip_co_681047,l10n_co_base_location.city_co_68318,681047,rural
zip_co_683051,l10n_co_base_location.city_co_68320,683051,urban
zip_co_683057,l10n_co_base_location.city_co_68320,683057,rural
zip_co_683017,l10n_co_base_location.city_co_68322,683017,rural
zip_co_683011,l10n_co_base_location.city_co_68322,683011,urban
zip_co_684501,l10n_co_base_location.city_co_68324,684501,urban
zip_co_684507,l10n_co_base_location.city_co_68324,684507,rural
zip_co_683571,l10n_co_base_location.city_co_68344,683571,urban
zip_co_683578,l10n_co_base_location.city_co_68344,683578,rural
zip_co_684551,l10n_co_base_location.city_co_68368,684551,urban
zip_co_684557,l10n_co_base_location.city_co_68368,684557,rural
zip_co_684011,l10n_co_base_location.city_co_68370,684011,urban
zip_co_684017,l10n_co_base_location.city_co_68370,684017,rural
zip_co_685061,l10n_co_base_location.city_co_68377,685061,urban
zip_co_685067,l10n_co_base_location.city_co_68377,685067,rural
zip_co_685511,l10n_co_base_location.city_co_68397,685511,urban
zip_co_685517,l10n_co_base_location.city_co_68397,685517,rural
zip_co_685518,l10n_co_base_location.city_co_68397,685518,rural
zip_co_686021,l10n_co_base_location.city_co_68385,686021,urban
zip_co_686027,l10n_co_base_location.city_co_68385,686027,rural
zip_co_686029,l10n_co_base_location.city_co_68385,686029,rural
zip_co_686028,l10n_co_base_location.city_co_68385,686028,rural
zip_co_687571,l10n_co_base_location.city_co_68406,687571,urban
zip_co_687578,l10n_co_base_location.city_co_68406,687578,rural
zip_co_687577,l10n_co_base_location.city_co_68406,687577,rural
zip_co_687579,l10n_co_base_location.city_co_68406,687579,rural
zip_co_687587,l10n_co_base_location.city_co_68406,687587,rural
zip_co_684001,l10n_co_base_location.city_co_68418,684001,urban
zip_co_684009,l10n_co_base_location.city_co_68418,684009,rural
zip_co_684008,l10n_co_base_location.city_co_68418,684008,rural
zip_co_684007,l10n_co_base_location.city_co_68418,684007,rural
zip_co_681531,l10n_co_base_location.city_co_68425,681531,urban
zip_co_681538,l10n_co_base_location.city_co_68425,681538,rural
zip_co_681537,l10n_co_base_location.city_co_68425,681537,rural
zip_co_682011,l10n_co_base_location.city_co_68432,682011,urban
zip_co_682017,l10n_co_base_location.city_co_68432,682017,rural
zip_co_682018,l10n_co_base_location.city_co_68432,682018,rural
zip_co_680561,l10n_co_base_location.city_co_68444,680561,urban
zip_co_680567,l10n_co_base_location.city_co_68444,680567,rural
zip_co_680568,l10n_co_base_location.city_co_68444,680568,rural
zip_co_682501,l10n_co_base_location.city_co_68464,682501,urban
zip_co_682508,l10n_co_base_location.city_co_68464,682508,rural
zip_co_682507,l10n_co_base_location.city_co_68464,682507,rural
zip_co_682509,l10n_co_base_location.city_co_68464,682509,rural
zip_co_682031,l10n_co_base_location.city_co_68468,682031,urban
zip_co_682038,l10n_co_base_location.city_co_68468,682038,rural
zip_co_682037,l10n_co_base_location.city_co_68468,682037,rural
zip_co_682567,l10n_co_base_location.city_co_68498,682567,rural
zip_co_682561,l10n_co_base_location.city_co_68498,682561,urban
zip_co_682568,l10n_co_base_location.city_co_68498,682568,rural
zip_co_683021,l10n_co_base_location.city_co_68500,683021,urban
zip_co_683029,l10n_co_base_location.city_co_68500,683029,rural
zip_co_683019,l10n_co_base_location.city_co_68500,683019,rural
zip_co_683027,l10n_co_base_location.city_co_68500,683027,rural
zip_co_683028,l10n_co_base_location.city_co_68500,683028,rural
zip_co_682521,l10n_co_base_location.city_co_68502,682521,urban
zip_co_682528,l10n_co_base_location.city_co_68502,682528,rural
zip_co_682527,l10n_co_base_location.city_co_68502,682527,rural
zip_co_682529,l10n_co_base_location.city_co_68502,682529,rural
zip_co_682519,l10n_co_base_location.city_co_68502,682519,rural
zip_co_683581,l10n_co_base_location.city_co_68522,683581,urban
zip_co_683587,l10n_co_base_location.city_co_68522,683587,rural
zip_co_683541,l10n_co_base_location.city_co_68524,683541,urban
zip_co_683547,l10n_co_base_location.city_co_68524,683547,rural
zip_co_683527,l10n_co_base_location.city_co_68533,683527,rural
zip_co_683528,l10n_co_base_location.city_co_68533,683528,rural
zip_co_683521,l10n_co_base_location.city_co_68533,683521,urban
zip_co_681012,l10n_co_base_location.city_co_68547,681012,urban
zip_co_681017,l10n_co_base_location.city_co_68547,681017,rural
zip_co_681027,l10n_co_base_location.city_co_68547,681027,rural
zip_co_681011,l10n_co_base_location.city_co_68547,681011,urban
zip_co_681019,l10n_co_base_location.city_co_68547,681019,rural
zip_co_681018,l10n_co_base_location.city_co_68547,681018,rural
zip_co_683511,l10n_co_base_location.city_co_68549,683511,urban
zip_co_683518,l10n_co_base_location.city_co_68549,683518,rural
zip_co_683517,l10n_co_base_location.city_co_68549,683517,rural
zip_co_684521,l10n_co_base_location.city_co_68572,684521,urban
zip_co_684527,l10n_co_base_location.city_co_68572,684527,rural
zip_co_686001,l10n_co_base_location.city_co_68573,686001,urban
zip_co_686007,l10n_co_base_location.city_co_68573,686007,rural
zip_co_686008,l10n_co_base_location.city_co_68573,686008,rural
zip_co_687061,l10n_co_base_location.city_co_68575,687061,urban
zip_co_687067,l10n_co_base_location.city_co_68575,687067,rural
zip_co_687069,l10n_co_base_location.city_co_68575,687069,rural
zip_co_687068,l10n_co_base_location.city_co_68575,687068,rural
zip_co_687511,l10n_co_base_location.city_co_68615,687511,urban
zip_co_687519,l10n_co_base_location.city_co_68615,687519,rural
zip_co_687517,l10n_co_base_location.city_co_68615,687517,rural
zip_co_687527,l10n_co_base_location.city_co_68615,687527,rural
zip_co_687518,l10n_co_base_location.city_co_68615,687518,rural
zip_co_687007,l10n_co_base_location.city_co_68655,687007,rural
zip_co_687008,l10n_co_base_location.city_co_68655,687008,rural
zip_co_687001,l10n_co_base_location.city_co_68655,687001,urban
zip_co_682001,l10n_co_base_location.city_co_68669,682001,urban
zip_co_682008,l10n_co_base_location.city_co_68669,682008,rural
zip_co_682007,l10n_co_base_location.city_co_68669,682007,rural
zip_co_682009,l10n_co_base_location.city_co_68669,682009,rural
zip_co_685531,l10n_co_base_location.city_co_68673,685531,urban
zip_co_685537,l10n_co_base_location.city_co_68673,685537,rural
zip_co_684031,l10n_co_base_location.city_co_68679,684031,urban
zip_co_684037,l10n_co_base_location.city_co_68679,684037,rural
zip_co_684039,l10n_co_base_location.city_co_68679,684039,rural
zip_co_684038,l10n_co_base_location.city_co_68679,684038,rural
zip_co_682511,l10n_co_base_location.city_co_68682,682511,urban
zip_co_682517,l10n_co_base_location.city_co_68682,682517,rural
zip_co_682021,l10n_co_base_location.city_co_68684,682021,urban
zip_co_682027,l10n_co_base_location.city_co_68684,682027,rural
zip_co_681551,l10n_co_base_location.city_co_68686,681551,urban
zip_co_681557,l10n_co_base_location.city_co_68686,681557,rural
zip_co_686531,l10n_co_base_location.city_co_68689,686531,urban
zip_co_686539,l10n_co_base_location.city_co_68689,686539,rural
zip_co_686537,l10n_co_base_location.city_co_68689,686537,rural
zip_co_686538,l10n_co_base_location.city_co_68689,686538,rural
zip_co_686547,l10n_co_base_location.city_co_68689,686547,rural
zip_co_681021,l10n_co_base_location.city_co_68705,681021,urban
zip_co_681038,l10n_co_base_location.city_co_68705,681038,rural
zip_co_681037,l10n_co_base_location.city_co_68705,681037,rural
zip_co_685501,l10n_co_base_location.city_co_68720,685501,urban
zip_co_685507,l10n_co_base_location.city_co_68720,685507,rural
zip_co_683561,l10n_co_base_location.city_co_68745,683561,urban
zip_co_683568,l10n_co_base_location.city_co_68745,683568,rural
zip_co_683577,l10n_co_base_location.city_co_68745,683577,rural
zip_co_683569,l10n_co_base_location.city_co_68745,683569,rural
zip_co_683567,l10n_co_base_location.city_co_68745,683567,rural
zip_co_683557,l10n_co_base_location.city_co_68755,683557,rural
zip_co_683551,l10n_co_base_location.city_co_68755,683551,urban
zip_co_683558,l10n_co_base_location.city_co_68755,683558,rural
zip_co_683041,l10n_co_base_location.city_co_68770,683041,urban
zip_co_683048,l10n_co_base_location.city_co_68770,683048,rural
zip_co_683049,l10n_co_base_location.city_co_68770,683049,rural
zip_co_683047,l10n_co_base_location.city_co_68770,683047,rural
zip_co_685041,l10n_co_base_location.city_co_68773,685041,urban
zip_co_685048,l10n_co_base_location.city_co_68773,685048,rural
